record_id,trip_id,timestamp,traffic_density,road_condition,accident_rate_area,crime_index_area
01955e59-92d0-4129-9b47-7ca6c8c45cf9,TRIP-7dba6d-1,2025-08-17 16:56:34,Medium,Construction,0.084,50
57256620-bafa-4b7a-b21a-388023f979f5,TRIP-7dba6d-2,2025-08-30 17:30:34,High,Construction,0.107,51
b4b8719b-7fc8-48d1-a609-ead735f68b41,TRIP-8a5e7f-0,2025-09-04 16:43:34,Low,Good,0.088,32
ddc22c2e-d0fe-429b-8309-9bd0b92e1cb0,TRIP-8a5e7f-1,2025-08-17 17:04:34,Low,Potholes,0.088,73
8fa87d84-0b0b-4056-a27c-daab6bb8a2bd,TRIP-8a5e7f-2,2025-08-17 18:17:34,High,Potholes,0.115,90
d7b1d52c-bda0-4e85-a751-25cd971df034,TRIP-788b0c-0,2025-09-09 18:03:34,High,Potholes,0.186,29
0cee6708-4c46-4bcf-b62a-4944b25a96b3,TRIP-788b0c-1,2025-08-28 17:32:34,Medium,Good,0.24,36
3e59a389-6455-439b-bb33-95f60d865e84,TRIP-788b0c-2,2025-09-02 18:32:34,Medium,Potholes,0.193,80
4ec206f8-9981-40c2-a8ff-c37e49f40094,TRIP-73d21d-0,2025-08-24 17:41:34,Medium,Good,0.245,64
0d777f2a-4574-4625-96f8-326609f7f077,TRIP-73d21d-1,2025-08-17 18:06:34,High,Potholes,0.185,45
77b4ad52-30fa-462d-ab39-2a23680b279f,TRIP-73d21d-2,2025-09-04 17:19:34,Medium,Potholes,0.187,25
a99b5136-8939-44a0-90c0-30611d2b5f2b,TRIP-1778c0-0,2025-08-20 18:22:34,Low,Construction,0.24,69
efef5ad3-1f8d-4395-8f73-0cf8932763e9,TRIP-1778c0-1,2025-08-12 17:45:34,High,Construction,0.198,42
5859ebd1-d302-4bdf-9c53-98a12fdb00d1,TRIP-1778c0-2,2025-08-28 18:09:34,Low,Potholes,0.165,33
c57eed27-fc4b-4e80-9106-9b15b8776181,TRIP-b1cf81-0,2025-09-11 18:24:34,High,Construction,0.162,53
7f5d4a92-df25-49bd-b684-ca67a0b517a6,TRIP-b1cf81-1,2025-09-01 17:21:34,Medium,Good,0.075,23
efa563a9-6800-4d49-97f3-99e280c835bf,TRIP-b1cf81-2,2025-09-01 16:59:34,Low,Good,0.157,53
2e24210c-196c-43b0-826d-9a6f3dd27e3c,TRIP-ed0188-0,2025-09-05 17:58:34,Medium,Construction,0.197,46
04dbc1d8-86df-4b83-84b6-2c631aa002a9,TRIP-ed0188-1,2025-08-29 17:31:34,Low,Good,0.117,49
ee6ac5c2-7d7c-4aa3-976e-2a9f9fe9d951,TRIP-ed0188-2,2025-08-28 17:29:34,Low,Potholes,0.103,33
a763184d-aeff-4958-a6af-6ee5226a4456,TRIP-7c6736-0,2025-08-15 16:53:34,Medium,Potholes,0.09,32
75fac64c-2b25-4826-a8ca-9aed2542cbca,TRIP-7c6736-1,2025-09-06 18:36:34,High,Potholes,0.089,31
22727747-7e23-481b-8ff2-40e08cac8ecd,TRIP-7c6736-2,2025-08-15 18:09:34,Low,Good,0.223,81
46dd5cf5-8529-45b5-817e-5249851914ca,TRIP-e7a8dc-0,2025-09-11 17:27:34,High,Construction,0.15,56
8b7270f0-d77c-4830-8658-ed306008f257,TRIP-e7a8dc-1,2025-08-20 17:26:34,High,Construction,0.089,76
e5f85c89-0304-45e4-bebd-c5cb237879b2,TRIP-e7a8dc-2,2025-08-25 17:23:34,Medium,Potholes,0.136,43
e0eaffd8-5604-45bd-b106-b72940dba716,TRIP-deaa75-0,2025-08-15 18:16:34,Medium,Potholes,0.24,62
cf794d8e-c745-4d76-a9c8-7e49568b6cd0,TRIP-deaa75-1,2025-08-22 17:50:34,Medium,Construction,0.203,37
6cdc0c1a-0da9-4304-92f8-7d3113bc8c94,TRIP-deaa75-2,2025-08-16 17:59:34,Medium,Good,0.212,35
174e298c-a79f-4579-a1eb-71f5ce80a62d,TRIP-03db2b-0,2025-08-27 16:50:34,High,Potholes,0.197,79
7507af09-6c92-4d04-9d0e-4198517152c5,TRIP-03db2b-1,2025-09-07 16:55:34,Low,Potholes,0.093,46
fe4322fd-33d5-4b4f-b927-0eac2411666f,TRIP-03db2b-2,2025-08-26 16:47:34,High,Construction,0.179,56
58bbe599-2155-4130-8d56-346806eb72df,TRIP-e7b956-0,2025-09-03 17:35:34,High,Good,0.112,89
85b6b65e-c200-4066-98a9-f329c2a0b964,TRIP-e7b956-1,2025-08-16 17:17:34,High,Good,0.103,43
37d63dd0-ee8c-4e97-890c-e12918a03509,TRIP-e7b956-2,2025-09-07 18:23:34,High,Construction,0.209,57
4432bf50-2690-4563-9147-e2d7f59dc672,TRIP-24f482-0,2025-08-14 18:05:34,Medium,Construction,0.118,25
3af7d12d-2587-41ae-ace4-85667f70667d,TRIP-24f482-1,2025-09-02 17:44:34,High,Construction,0.12,45
d8512704-284c-4c89-89d0-fcb7914f26e3,TRIP-24f482-2,2025-09-05 16:57:34,Medium,Potholes,0.211,65
280a461f-2152-4b9b-af34-652743b679fb,TRIP-c22d84-0,2025-08-16 16:53:34,Low,Construction,0.156,44
ab113d95-ba67-424b-a0ca-2a0e0b954fc5,TRIP-c22d84-1,2025-08-21 16:48:34,Low,Good,0.249,82
74f12d9b-f170-446a-9e86-767d883f9fef,TRIP-c22d84-2,2025-08-14 16:47:34,High,Construction,0.14,40
2761635f-0289-4536-811f-387813e8f666,TRIP-ba2a63-0,2025-08-21 18:06:34,Low,Potholes,0.173,69
2f98166d-c3f3-4460-adcb-ba3a1e8f4f80,TRIP-ba2a63-1,2025-09-11 17:17:34,Medium,Good,0.243,25
6c6cb7d0-ecf6-4b4b-bf8a-fa227a227876,TRIP-ba2a63-2,2025-08-21 18:09:34,High,Potholes,0.249,45
3592843e-4efa-4b3d-b7ef-0f3d7774aeaf,TRIP-32da54-0,2025-09-04 17:51:34,Medium,Construction,0.092,48
97d36b90-bf43-4206-9e97-3efc3eb12480,TRIP-32da54-1,2025-09-11 18:09:34,Low,Good,0.065,43
a076ee10-61d2-40ce-94eb-435cc16c72b0,TRIP-32da54-2,2025-08-23 16:45:34,Low,Construction,0.248,68
e2cea770-7dee-45bd-9a23-c13923c1d01d,TRIP-caf617-0,2025-08-17 17:02:34,Low,Good,0.125,71
56ed170d-33d4-4724-b361-e3ff27dcf88e,TRIP-caf617-1,2025-08-21 17:36:34,High,Potholes,0.246,47
4127f0b6-1755-4ea6-b69c-3c6dbea06f04,TRIP-caf617-2,2025-09-02 17:38:34,Medium,Potholes,0.231,36
76eb17cf-0377-43bd-8ce1-cb91795e9ca2,TRIP-86640a-0,2025-08-31 18:40:34,Medium,Good,0.213,60
ceeba092-59a2-49d8-bc50-9915bd64689d,TRIP-86640a-1,2025-08-15 18:03:34,Low,Construction,0.076,68
bc954108-1030-4e92-ab99-7cd00fba695c,TRIP-86640a-2,2025-08-30 17:44:34,Medium,Good,0.076,48
4e8f1b99-164a-4c21-8bfb-122a48003bf6,TRIP-a87a31-0,2025-08-28 17:31:34,Low,Good,0.234,82
383d21bc-c581-47c4-9f25-86b542804c44,TRIP-a87a31-1,2025-09-10 17:24:34,Medium,Construction,0.077,82
246950c2-b542-461b-b135-d875d8e964ff,TRIP-a87a31-2,2025-08-13 17:22:34,High,Construction,0.135,33
3d726b47-575f-4613-8cc7-c136302fb6e4,TRIP-b00038-0,2025-09-10 17:43:34,Low,Potholes,0.117,88
6b4d64e6-77c3-4257-8762-022ffea4e445,TRIP-b00038-1,2025-08-30 18:35:34,High,Good,0.073,33
29243e3c-3463-4908-bd17-fa61eae5bd65,TRIP-b00038-2,2025-09-08 16:43:34,Medium,Good,0.213,74
6e4d8135-8f1b-4586-8185-1a8fd24413d6,TRIP-b11f66-0,2025-08-24 17:01:34,Medium,Construction,0.157,56
4c9d22ad-a05e-48f3-9947-e617a3dc56b0,TRIP-b11f66-1,2025-08-30 17:48:34,Low,Potholes,0.208,27
0d630600-9d24-47b7-9cd2-a1e5eac99f65,TRIP-b11f66-2,2025-08-28 17:03:34,Low,Good,0.239,41
b106214e-2d78-41e9-8196-1e299eb8e281,TRIP-5153a2-0,2025-08-21 18:25:34,High,Good,0.082,75
155b0307-e443-4d1b-ab01-3a64e4cb28d4,TRIP-5153a2-1,2025-09-05 18:06:34,High,Potholes,0.227,64
f6155842-33cf-454f-93ec-0dab913ab00a,TRIP-5153a2-2,2025-08-21 17:13:34,High,Potholes,0.22,83
f6123a10-8adf-488a-b8f2-797f878ae262,TRIP-78596e-0,2025-09-09 18:18:34,Low,Potholes,0.191,60
2e781c2a-ba27-4b7f-9300-febb05d27245,TRIP-78596e-1,2025-08-16 17:37:34,Low,Potholes,0.24,28
01cf0dae-eb6b-41e5-a3a2-261f0f9e2bc6,TRIP-78596e-2,2025-08-28 17:55:34,Medium,Potholes,0.105,75
bef57f67-891d-41f5-96be-5dfc1ec196e9,TRIP-052b7a-0,2025-08-30 16:50:34,Medium,Potholes,0.244,77
ff367f5b-11e6-4eca-843d-a150d87a19bf,TRIP-052b7a-1,2025-09-05 17:51:34,Medium,Potholes,0.246,82
91ee60ee-fa5a-4aa6-ac14-9a6ead157321,TRIP-052b7a-2,2025-09-07 17:44:34,High,Construction,0.247,66
e363940a-d6f6-46e5-acfb-79192e6c0375,TRIP-55bfa8-0,2025-09-04 18:02:34,Low,Good,0.11,74
d12aed00-d031-48db-b9ba-d770b6867e4f,TRIP-55bfa8-1,2025-08-29 17:03:34,Medium,Good,0.242,77
89d46daa-1bb6-4720-8598-2949e3766a2b,TRIP-55bfa8-2,2025-08-13 16:56:34,Low,Construction,0.075,90
0fc644b0-1595-4a58-b6c2-4670dedd7f86,TRIP-16db46-0,2025-09-07 18:15:34,Medium,Good,0.103,51
b60a0f68-14a3-49fb-bae4-5a1a111bbaa4,TRIP-16db46-1,2025-08-19 17:16:34,High,Construction,0.19,46
983515b8-737a-44e7-8dd0-ac125b5d14b0,TRIP-16db46-2,2025-08-18 18:31:34,High,Good,0.107,28
641c61f8-c616-4b02-b745-99fb255c979d,TRIP-efc2d1-0,2025-08-12 18:09:34,Low,Construction,0.073,48
f1623708-d278-425c-bc8e-71f75537b613,TRIP-efc2d1-1,2025-08-14 17:31:34,Medium,Good,0.228,46
a9ac2dcc-04ed-44d7-99ce-9cbedd963e82,TRIP-efc2d1-2,2025-08-15 18:18:34,Low,Construction,0.072,42
81fb91f5-98e5-4656-89a7-ba294ff4267f,TRIP-cc14a9-0,2025-09-11 17:01:34,Medium,Good,0.06,38
c6918bb6-e409-4c7e-96da-cda74e559889,TRIP-cc14a9-1,2025-08-26 17:04:34,High,Construction,0.149,29
c49ff373-bfd9-4bb4-8eec-3c2a9e2f4d11,TRIP-cc14a9-2,2025-08-28 17:30:34,Medium,Construction,0.194,86
9c410b22-8592-40a1-b545-137fb9d0c9ee,TRIP-51d4f2-0,2025-08-16 18:12:34,High,Good,0.232,66
1da57f9f-66c2-406a-861f-13adf755ebbe,TRIP-51d4f2-1,2025-09-07 18:25:34,Low,Construction,0.176,30
862f8249-7e36-4e48-b270-bcc18d4a4f19,TRIP-51d4f2-2,2025-08-26 18:05:34,Low,Potholes,0.212,35
e20ec56f-599a-4076-9bcf-d523fd77bfce,TRIP-0ab194-0,2025-08-31 17:20:34,Low,Construction,0.119,58
4ddbb39c-9170-46b4-bbc8-79ecf50ce3b1,TRIP-0ab194-1,2025-09-04 18:19:34,Medium,Construction,0.187,83
a05fbbba-60a7-4710-875c-9308c896276b,TRIP-0ab194-2,2025-08-18 18:17:34,Medium,Good,0.23,50
d7420f9d-016e-40e3-b36c-d5014c802a3a,TRIP-2f514e-0,2025-09-06 17:48:34,High,Construction,0.239,30
675fc630-f174-4d07-91c4-9bf99e001e1f,TRIP-2f514e-1,2025-08-14 17:55:34,Medium,Good,0.066,89
e169f30f-bef1-4753-84e0-ff1d4e8bc6fd,TRIP-2f514e-2,2025-09-07 18:31:34,High,Construction,0.211,38
fa43644a-6d3e-4a8c-b277-4a2ce53cc891,TRIP-c4c189-0,2025-08-15 17:38:34,Low,Construction,0.123,69
c77da0ba-3f59-4523-814a-80aa9ab8f2b6,TRIP-c4c189-1,2025-08-29 18:35:34,Low,Potholes,0.234,63
4c5ce71b-29dc-4e6a-9558-923af1b068bd,TRIP-c4c189-2,2025-08-15 17:40:34,Medium,Potholes,0.207,86
c120f160-13ee-4b31-90e8-e0bef063e5df,TRIP-7e178e-0,2025-09-07 17:21:34,Medium,Good,0.17,21
13983c86-c6b1-4846-ba3a-c797bb504f3f,TRIP-7e178e-1,2025-08-31 17:43:34,Medium,Construction,0.172,46
0b0d0c56-44b9-4240-b450-a8da3eec578f,TRIP-7e178e-2,2025-08-27 18:40:34,Medium,Potholes,0.192,57
3792e388-ca2b-4fc2-8779-3ced967f3a47,TRIP-68a881-0,2025-08-27 18:05:34,Low,Good,0.105,84
a6413a58-abab-488d-bffa-8870ce8c3a89,TRIP-68a881-1,2025-09-11 18:32:34,Low,Good,0.107,21
2a3f746b-00a4-4d48-b039-80bb43000d57,TRIP-68a881-2,2025-08-23 18:31:34,Medium,Good,0.17,61
186d7b51-ea4d-41f1-9051-7bd9f61ff84c,TRIP-578c8a-0,2025-08-20 18:41:34,Low,Good,0.055,74
717cd46d-781e-4363-82d1-a1fc25368305,TRIP-578c8a-1,2025-09-09 18:29:34,Low,Potholes,0.229,26
95b0e4aa-baec-49b7-8726-a506dd79eb95,TRIP-578c8a-2,2025-08-13 17:20:34,Low,Construction,0.088,73
942fe294-6dff-4b93-92c4-63fb0070fc5b,TRIP-2bb0a5-0,2025-09-08 17:45:34,Medium,Construction,0.149,43
d4114e99-971d-40f5-be80-f67e8da18870,TRIP-2bb0a5-1,2025-09-10 17:35:34,Medium,Construction,0.216,30
a1c55e5f-f7ca-42fe-8c00-7f4f4ab0a088,TRIP-2bb0a5-2,2025-08-29 17:02:34,Low,Construction,0.095,78
2c3f88f4-9c32-476f-abf3-fcca43b1c461,TRIP-bd455e-0,2025-09-01 17:41:34,High,Good,0.227,81
a1f9716b-b132-4065-8b1e-9055430cb068,TRIP-bd455e-1,2025-09-08 17:50:34,Medium,Construction,0.067,34
e31de5ea-faab-4802-81da-418aa3a18e66,TRIP-bd455e-2,2025-09-11 17:51:34,Low,Potholes,0.084,33
4a60e629-a25a-435c-8154-494512ecf757,TRIP-99dedb-0,2025-08-20 17:06:34,High,Good,0.202,68
2b636b10-4237-427d-af57-3bb05c0eab35,TRIP-99dedb-1,2025-09-11 17:17:34,Medium,Good,0.182,55
002001f1-60f3-43d4-aede-36a523989ba0,TRIP-99dedb-2,2025-08-21 17:45:34,High,Good,0.199,55
da6387e0-3cfb-4478-a469-3e4b36c1e444,TRIP-6ca513-0,2025-09-09 18:36:34,Medium,Potholes,0.207,57
4ab490ca-03dc-4924-8a22-89e70d14ac99,TRIP-6ca513-1,2025-08-15 17:10:34,Low,Construction,0.099,38
f02a0cb6-803d-4a54-b6ec-4e33eb35d0ea,TRIP-6ca513-2,2025-09-04 16:53:34,Medium,Potholes,0.067,87
a733f0e7-8221-4cc6-9e47-6c527ba4f520,TRIP-e13b59-0,2025-08-22 18:36:34,Low,Good,0.152,73
6edddfb8-6589-4271-9df4-2926de611e2d,TRIP-e13b59-1,2025-08-18 18:09:34,High,Potholes,0.054,39
f9c2d32f-5195-4a5d-adcd-63c1a3ca46ae,TRIP-e13b59-2,2025-09-01 16:51:34,Medium,Good,0.082,49
f3d113ae-aba3-41d3-bee2-7ab9aec0bb9a,TRIP-4710dd-0,2025-08-16 17:40:34,Low,Construction,0.069,21
d6967c24-8886-4fbf-84c0-1d85ea806670,TRIP-4710dd-1,2025-09-06 17:58:34,Medium,Potholes,0.056,45
6738e6f0-8452-4886-927d-7ac3c5626f9c,TRIP-4710dd-2,2025-09-01 18:01:34,Medium,Good,0.068,85
310ae214-bcdd-4a4b-860c-d428072996f1,TRIP-7ba662-0,2025-09-02 17:31:34,High,Good,0.076,35
b38180c8-1994-4e16-9c84-9fb5c9bb4362,TRIP-7ba662-1,2025-08-27 16:45:34,Low,Potholes,0.096,54
1ac5eb6d-d366-4898-a884-1653f7016fd1,TRIP-7ba662-2,2025-08-27 18:24:34,Low,Good,0.117,82
c1745aa9-6858-4e70-89c7-f94cf4613e04,TRIP-64bad3-0,2025-08-23 18:33:34,Medium,Potholes,0.223,33
de34d59d-aaef-4d22-bc11-6ba9f5faf43c,TRIP-64bad3-1,2025-09-08 17:18:34,Low,Potholes,0.096,71
d37fa689-e7e3-4dc6-a76d-46086bcb2e0d,TRIP-64bad3-2,2025-08-25 17:11:34,Low,Construction,0.223,83
041eb6d1-6c1f-411c-89a5-093bbe172b54,TRIP-5ee0e5-0,2025-08-27 17:59:34,Low,Good,0.208,22
a24f4694-7a02-4257-840d-247cdcb0478f,TRIP-5ee0e5-1,2025-08-12 17:07:34,Medium,Construction,0.154,88
6f8b9684-4ff1-4365-957b-160160a4fb16,TRIP-5ee0e5-2,2025-08-16 16:42:34,High,Good,0.119,42
d8518d83-6775-470f-9435-4d8db1306d3f,TRIP-38e905-0,2025-09-03 18:12:34,Medium,Potholes,0.067,64
a13f6076-7d55-4c94-9567-b8ba1f15c601,TRIP-38e905-1,2025-09-10 17:00:34,Low,Construction,0.135,23
9e23dd0b-d655-4b8b-b7e4-677f4904b3bd,TRIP-38e905-2,2025-08-12 16:43:34,Low,Construction,0.136,73
52f64b09-071a-4a75-8c44-4c8247f41d3f,TRIP-4fbbd4-0,2025-08-27 17:47:34,Low,Potholes,0.184,73
46ff485f-d07c-4de9-85f4-fde3ad9c738d,TRIP-4fbbd4-1,2025-09-05 18:25:34,Medium,Good,0.217,51
39af2eae-be6e-4746-a1f0-0dbcf700fa4e,TRIP-4fbbd4-2,2025-09-11 18:00:34,Medium,Good,0.196,73
41032282-9256-41af-9188-b4ac663da5d0,TRIP-e506ac-0,2025-09-04 17:15:34,Medium,Construction,0.206,49
be5b7a8a-29c7-4117-8d76-c355dc589026,TRIP-e506ac-1,2025-09-03 17:07:34,Medium,Potholes,0.179,77
f26b073b-a0d1-43a7-87ee-5cb2be814682,TRIP-e506ac-2,2025-08-19 18:22:34,High,Construction,0.078,78
e43cab00-eab1-4fed-bdfe-d6336584505b,TRIP-1b458e-0,2025-08-15 17:13:34,High,Potholes,0.064,78
2e2850ee-c5b6-4349-9be5-9d548b2124ad,TRIP-1b458e-1,2025-09-03 17:31:34,High,Potholes,0.104,89
49baac62-ecde-401f-8f01-90af3afbed16,TRIP-1b458e-2,2025-09-05 17:10:34,Low,Potholes,0.155,75
7c5ac0f3-978e-4b01-b038-d43fde117cf3,TRIP-1b7529-0,2025-09-08 17:38:34,Medium,Construction,0.216,82
7b796db8-fb46-48ab-a6c9-3d7db6c6cc44,TRIP-1b7529-1,2025-08-20 18:02:34,Medium,Good,0.237,69
4fef52f7-0eca-4826-b255-981b83001b08,TRIP-1b7529-2,2025-09-10 18:26:34,Low,Good,0.24,33
cf896f42-6320-4d2d-b483-af62b2f0c234,TRIP-ef864b-0,2025-09-07 17:48:34,Medium,Construction,0.15,47
0ba2103b-41f8-444c-a924-ff5548a6dc61,TRIP-ef864b-1,2025-08-15 17:08:34,Low,Good,0.236,51
a8b66a3c-5174-4ff8-923d-a48f84263474,TRIP-ef864b-2,2025-08-31 18:20:34,Low,Construction,0.169,47
f62139ed-af53-4f6b-bb79-d7c5c887bd53,TRIP-2d790d-0,2025-09-04 17:08:34,Low,Construction,0.085,46
b55a4f26-ba00-47a2-b76c-aab1663fd012,TRIP-2d790d-1,2025-08-14 17:49:34,High,Construction,0.187,64
d0465298-9643-4230-a0b2-0800220e0f1b,TRIP-2d790d-2,2025-09-09 18:41:34,High,Construction,0.229,57
87efa07d-34bb-46ce-a6ee-a12e196405d8,TRIP-e30e01-0,2025-08-20 18:03:34,High,Good,0.187,90
edb2fbdb-8571-45cc-b585-bba61f9d2cc8,TRIP-e30e01-1,2025-08-16 16:48:34,Low,Good,0.077,55
ad7e43cd-e5cd-4a1e-a3ca-5b8132e86689,TRIP-e30e01-2,2025-08-12 17:42:34,High,Good,0.22,29
6c341212-6fc0-428d-a967-4e0913e815ce,TRIP-d0e006-0,2025-08-16 18:27:34,High,Good,0.08,56
66d4dd48-0a96-452b-a8f3-14c89cce398e,TRIP-d0e006-1,2025-09-05 18:12:34,Low,Potholes,0.192,40
a5c7909c-28f7-4fe5-bbb9-c80cfd2a97d3,TRIP-d0e006-2,2025-08-22 17:59:34,High,Good,0.154,29
73341b2c-6a2e-4ea0-be7c-943c0eae4d9c,TRIP-a96dff-0,2025-08-31 18:23:34,Medium,Construction,0.194,64
3c0fae72-405b-4d68-b6e6-3a41dc911164,TRIP-a96dff-1,2025-09-07 16:58:34,Medium,Construction,0.227,45
6601aa55-e63e-4f05-8518-1b2ebdb46524,TRIP-a96dff-2,2025-08-23 17:34:34,Low,Construction,0.148,55
77b60034-b6f8-4680-89ec-170d43498246,TRIP-8a3869-0,2025-09-01 17:10:34,High,Construction,0.097,85
74d53bce-77a4-4e3f-b493-c7846fd83820,TRIP-8a3869-1,2025-09-06 17:40:34,Low,Potholes,0.072,89
6e4bc9ae-fe36-4c69-a710-7726ad0fbd75,TRIP-8a3869-2,2025-08-26 17:49:34,High,Good,0.195,45
149c2ce1-024c-479c-ace7-73014fa3ef43,TRIP-f327a6-0,2025-08-28 17:03:34,Medium,Potholes,0.074,76
291708b0-164f-4d64-84e7-c3138f9228eb,TRIP-f327a6-1,2025-08-15 18:38:34,Medium,Construction,0.209,67
c363ae63-dc74-45f1-bba7-06eb96abf328,TRIP-f327a6-2,2025-09-11 18:04:34,Low,Potholes,0.119,47
a66bd492-0bda-4c6e-96d5-77c7e488281a,TRIP-98899c-0,2025-08-16 18:42:34,Low,Construction,0.181,43
57c3db98-d630-4be7-a66c-fa937155ab1b,TRIP-98899c-1,2025-08-25 17:25:34,High,Potholes,0.108,63
f3866a0b-f257-4504-86df-be25cea67f9b,TRIP-98899c-2,2025-08-12 18:30:34,Medium,Construction,0.05,39
693795b5-fb18-4e2c-877b-17109de1e2f4,TRIP-2d21b8-0,2025-09-11 18:11:34,Low,Construction,0.167,53
f59572fd-3d93-47d4-9fd6-709f6adbb811,TRIP-2d21b8-1,2025-08-12 17:27:34,Medium,Potholes,0.249,58
23511901-1a83-4440-962c-24a71a7856f5,TRIP-2d21b8-2,2025-09-09 17:16:34,Low,Potholes,0.133,60
ec1141fc-e777-4358-81d0-68a0905759f1,TRIP-f65250-0,2025-08-26 18:03:34,Medium,Good,0.112,37
811318e9-7a0c-4a2b-9ea1-94ef9c147d3c,TRIP-f65250-1,2025-09-09 17:45:34,Low,Construction,0.057,29
0f5079a8-7177-4343-886d-6b8a849d2979,TRIP-f65250-2,2025-09-09 18:07:34,Medium,Construction,0.133,87
2c464789-6574-4592-a313-aed0061ddb21,TRIP-beb325-0,2025-09-02 17:33:34,Medium,Good,0.111,28
f191bb07-bf10-4b34-a51f-e4cc4d53a702,TRIP-beb325-1,2025-08-23 17:55:34,Medium,Good,0.172,37
f7994177-f36b-4cb4-af1d-9d12033e0569,TRIP-beb325-2,2025-09-06 17:18:34,Low,Construction,0.18,42
7bfa6cad-1c32-4b28-b751-71f47f6342d8,TRIP-3a1d1a-0,2025-08-30 17:39:34,Low,Good,0.097,38
e69d9b4c-ec0d-412f-8b3c-21476241232c,TRIP-3a1d1a-1,2025-09-04 18:10:34,Low,Construction,0.052,20
8fbe712d-09c9-45e4-9fd6-f90f55eb2729,TRIP-3a1d1a-2,2025-08-16 17:42:34,Low,Good,0.164,81
eb7d9dc6-32f2-4a72-9f0c-293d912a2d7f,TRIP-1863ed-0,2025-09-02 17:11:34,Low,Construction,0.225,50
15bab39e-5bad-4821-b1ab-420b9f193abf,TRIP-1863ed-1,2025-08-29 17:26:34,Medium,Potholes,0.201,42
ad48199c-601c-4263-a593-70d7113db72a,TRIP-1863ed-2,2025-09-09 16:42:34,Low,Good,0.235,88
c9e9414a-2039-492d-b565-586879897ca5,TRIP-373030-0,2025-08-18 17:36:34,High,Potholes,0.177,89
fe6d4eb9-a8ce-43bc-b4e2-bb6e2c4bde1f,TRIP-373030-1,2025-09-07 18:27:34,Low,Potholes,0.189,45
b0ea74a3-2f52-4265-a9fe-79b978b80935,TRIP-373030-2,2025-08-28 17:15:34,Low,Potholes,0.133,79
646cb617-3833-4f81-bca7-28288fb3eb0a,TRIP-03256d-0,2025-08-24 18:05:34,Medium,Potholes,0.072,63
fdf3a273-b735-4155-b4bb-d48ff6db4735,TRIP-03256d-1,2025-08-22 18:28:34,High,Good,0.232,40
58150fe2-c21d-406d-9c63-5fba53736f82,TRIP-03256d-2,2025-08-22 18:10:34,High,Good,0.246,67
bf6fffb4-29d4-44b1-a6f3-d5c5f6edf714,TRIP-8cc82a-0,2025-09-01 17:48:34,Low,Potholes,0.222,71
250a3feb-a78c-4414-8fcc-09aea183f744,TRIP-8cc82a-1,2025-08-19 17:49:34,High,Construction,0.173,28
7e3e8366-ae96-41e7-951b-c785adb52633,TRIP-8cc82a-2,2025-09-04 18:01:34,High,Potholes,0.187,38
32d81565-0bb3-4b92-b41d-ae23802f1c96,TRIP-a379ea-0,2025-08-25 16:44:34,High,Good,0.07,75
ffa8385a-520b-4a7c-b43b-e7be67952c6c,TRIP-a379ea-1,2025-09-01 18:06:34,High,Potholes,0.245,20
f8b0bebf-e865-4251-967b-26ed4ef139f9,TRIP-a379ea-2,2025-09-07 17:36:34,High,Good,0.229,55
10cc8db6-cb53-4845-851a-dbf92378a54a,TRIP-0a17c9-0,2025-08-29 17:05:34,High,Good,0.249,56
e85c77c4-8c8c-4990-b1eb-63d4975766b7,TRIP-0a17c9-1,2025-08-29 18:42:34,Low,Construction,0.128,48
373fa2f6-9173-4c40-b47a-2a97c2f70b07,TRIP-0a17c9-2,2025-08-27 16:50:34,Medium,Potholes,0.24,52
a729d8a9-9779-4208-8deb-e039fa8075c3,TRIP-2a370b-0,2025-09-11 17:52:34,High,Good,0.225,31
edc043d9-6a3d-4d96-8b91-dfd0f4d78df3,TRIP-2a370b-1,2025-09-07 17:28:34,Low,Potholes,0.097,40
2715a694-40b8-4dcc-9e7d-c998398ad196,TRIP-2a370b-2,2025-08-12 17:15:34,High,Good,0.146,56
0a6d9f3e-c236-4ece-89cc-3cfcd4afe3e6,TRIP-b04092-0,2025-08-25 18:26:34,High,Construction,0.053,54
766fe380-d3fa-4a3b-a9dd-4a4b3f030cb4,TRIP-b04092-1,2025-08-25 17:04:34,Low,Construction,0.072,89
b7d0241a-59fd-4a50-92e7-720ded5a636a,TRIP-b04092-2,2025-08-25 18:39:34,High,Construction,0.145,40
2c3fea2a-3ed9-471a-80da-261f65fed9b4,TRIP-e2c223-0,2025-08-20 17:14:34,Medium,Potholes,0.182,52
c23fb502-02b1-48e4-a6e3-2f2dd9c962bc,TRIP-e2c223-1,2025-09-07 17:52:34,Medium,Potholes,0.157,73
e23b4caa-2bf7-4843-9128-5f0040e39868,TRIP-e2c223-2,2025-09-08 16:51:34,High,Construction,0.142,56
8ceed6ed-b334-446c-a01e-8cf0e873020d,TRIP-4b309d-0,2025-08-28 18:03:34,Low,Good,0.108,48
178dd0d2-1ab7-4caa-bb45-1311449a1075,TRIP-4b309d-1,2025-08-28 17:25:34,Medium,Good,0.215,88
22124708-d4d0-40f3-9f60-fd81c71e9b88,TRIP-4b309d-2,2025-08-27 18:14:34,Low,Potholes,0.119,86
589b3698-c43c-476d-b925-5a4736df0d3f,TRIP-bdd69a-0,2025-09-11 17:07:34,High,Good,0.181,44
9bca980d-3cc6-4e7d-8600-f9b536bacc12,TRIP-bdd69a-1,2025-09-10 17:06:34,Medium,Good,0.131,71
