record_id,trip_id,timestamp,speed_kmh,acceleration_ms2,braking_intensity,cornering_gforce,gps_lat,gps_lon,sampling_rate
REC-TRIP-2f5-46,TRIP-2f514e-0,2025-09-11 16:41:18,110.65,1.49,0.82,0.8,32.66152810152507,-117.06919262785286,5
REC-TRIP-2f5-47,TRIP-2f514e-0,2025-09-11 16:41:23,86.64,1.84,0.97,0.06,32.706118040124544,-117.09886310146413,5
REC-TRIP-2f5-48,TRIP-2f514e-0,2025-09-11 16:41:28,88.16,-0.33,0.77,0.8,32.696112461054135,-117.09294512185672,5
REC-TRIP-2f5-49,TRIP-2f514e-0,2025-09-11 16:41:33,71.91,-2.15,0.09,0.53,32.744463056049696,-117.10836663011101,5
REC-TRIP-2f5-0,TRIP-2f514e-1,2025-09-11 16:37:28,67.45,1.52,0.55,0.03,32.69836922132462,-117.08061098082193,5
REC-TRIP-2f5-1,TRIP-2f514e-1,2025-09-11 16:37:33,40.43,-0.59,0.87,0.44,32.721140892626735,-117.10517979054043,5
REC-TRIP-2f5-2,TRIP-2f514e-1,2025-09-11 16:37:38,36.93,1.66,0.35,0.64,32.71905292967361,-117.07210709368893,5
REC-TRIP-2f5-3,TRIP-2f514e-1,2025-09-11 16:37:43,89.05,1.81,0.52,0.92,32.6591884230901,-117.08268067876004,5
REC-TRIP-2f5-4,TRIP-2f514e-1,2025-09-11 16:37:48,69.69,-1.04,0.49,0.22,32.702630517445215,-117.10731074663124,5
REC-TRIP-2f5-5,TRIP-2f514e-1,2025-09-11 16:37:53,103.64,-2.54,0.02,0.61,32.741043079806936,-117.09866994963201,5
REC-TRIP-2f5-6,TRIP-2f514e-1,2025-09-11 16:37:58,103.83,0.02,0.72,0.45,32.67373803354311,-117.13392179777311,5
REC-TRIP-2f5-7,TRIP-2f514e-1,2025-09-11 16:38:03,66.12,-2.61,0.32,0.48,32.74503459780257,-117.09012817418643,5
REC-TRIP-2f5-8,TRIP-2f514e-1,2025-09-11 16:38:08,30.02,2.58,0.26,0.87,32.708106842553676,-117.05669035160979,5
REC-TRIP-2f5-9,TRIP-2f514e-1,2025-09-11 16:38:13,55.9,-0.43,0.61,0.68,32.65855824851181,-117.11742544042957,5
REC-TRIP-2f5-10,TRIP-2f514e-1,2025-09-11 16:38:18,26.34,-2.28,0.91,0.27,32.716903181346304,-117.1164273570431,5
REC-TRIP-2f5-11,TRIP-2f514e-1,2025-09-11 16:38:23,95.02,2.52,0.74,0.66,32.700208223339615,-117.13769576520478,5
REC-TRIP-2f5-12,TRIP-2f514e-1,2025-09-11 16:38:28,95.37,2.05,0.02,0.55,32.73782872322304,-117.13227976298145,5
REC-TRIP-2f5-13,TRIP-2f514e-1,2025-09-11 16:38:33,104.23,2.2,0.51,0.39,32.72598612252525,-117.11676160152204,5
REC-TRIP-2f5-14,TRIP-2f514e-1,2025-09-11 16:38:38,83.77,1.33,0.3,0.13,32.68321646148917,-117.06978744868539,5
REC-TRIP-2f5-15,TRIP-2f514e-1,2025-09-11 16:38:43,40.33,-0.68,0.07,0.56,32.734285525480814,-117.11912544751034,5
REC-TRIP-2f5-16,TRIP-2f514e-1,2025-09-11 16:38:48,62.19,-0.14,0.18,0.23,32.72796453731459,-117.09405421842408,5
REC-TRIP-2f5-17,TRIP-2f514e-1,2025-09-11 16:38:53,80.46,-1.58,0.21,0.82,32.72891680066582,-117.08556834086365,5
REC-TRIP-2f5-18,TRIP-2f514e-1,2025-09-11 16:38:58,80.62,2.27,0.27,0.5,32.70184291240387,-117.09048339120832,5
REC-TRIP-2f5-19,TRIP-2f514e-1,2025-09-11 16:39:03,103.58,0.47,0.14,0.23,32.72538603370385,-117.05972793336561,5
REC-TRIP-2f5-20,TRIP-2f514e-1,2025-09-11 16:39:08,91.89,2.05,0.21,0.3,32.74557594361567,-117.08398771415584,5
REC-TRIP-2f5-21,TRIP-2f514e-1,2025-09-11 16:39:13,112.5,2.65,0.62,0.68,32.704935250283434,-117.07139513471262,5
REC-TRIP-2f5-22,TRIP-2f514e-1,2025-09-11 16:39:18,87.21,1.38,0.62,0.55,32.68731586263145,-117.0551271248576,5
REC-TRIP-2f5-23,TRIP-2f514e-1,2025-09-11 16:39:23,56.82,2.75,0.19,0.51,32.704451968576045,-117.05296233640348,5
REC-TRIP-2f5-24,TRIP-2f514e-1,2025-09-11 16:39:28,91.46,0.98,0.53,0.1,32.72794326033448,-117.06768246876821,5
REC-TRIP-2f5-25,TRIP-2f514e-1,2025-09-11 16:39:33,116.62,1.9,0.47,0.67,32.652090425636004,-117.1458698860726,5
REC-TRIP-2f5-26,TRIP-2f514e-1,2025-09-11 16:39:38,99.3,0.71,0.06,0.04,32.67100840326535,-117.13589059404823,5
REC-TRIP-2f5-27,TRIP-2f514e-1,2025-09-11 16:39:43,45.73,-2.68,0.01,0.05,32.6553611528152,-117.05478455258104,5
REC-TRIP-2f5-28,TRIP-2f514e-1,2025-09-11 16:39:48,39.98,-0.07,0.84,0.4,32.719051036072855,-117.13860398002159,5
REC-TRIP-2f5-29,TRIP-2f514e-1,2025-09-11 16:39:53,87.25,-1.79,0.34,0.6,32.72951464387777,-117.05930452825599,5
REC-TRIP-2f5-30,TRIP-2f514e-1,2025-09-11 16:39:58,71.52,-2.64,0.18,0.54,32.664977692134784,-117.06258393057664,5
REC-TRIP-2f5-31,TRIP-2f514e-1,2025-09-11 16:40:03,99.13,1.47,0.96,0.49,32.73996880798288,-117.14008709290339,5
REC-TRIP-2f5-32,TRIP-2f514e-1,2025-09-11 16:40:08,26.37,1.23,0.44,0.74,32.70434689652576,-117.06977616774921,5
REC-TRIP-2f5-33,TRIP-2f514e-1,2025-09-11 16:40:13,23.54,1.01,0.22,0.28,32.70100637083468,-117.07301969446056,5
REC-TRIP-2f5-34,TRIP-2f514e-1,2025-09-11 16:40:18,74.7,-1.46,0.11,0.86,32.67630495790829,-117.13043198392208,5
REC-TRIP-2f5-35,TRIP-2f514e-1,2025-09-11 16:40:23,24.52,-1.69,0.59,0.56,32.69458493745974,-117.13429796718084,5
REC-TRIP-2f5-36,TRIP-2f514e-1,2025-09-11 16:40:28,82.6,1.32,0.24,0.18,32.70265535450131,-117.13775976144038,5
REC-TRIP-2f5-37,TRIP-2f514e-1,2025-09-11 16:40:33,87.99,-1.62,0.03,0.6,32.715712655788955,-117.05306434434883,5
REC-TRIP-2f5-38,TRIP-2f514e-1,2025-09-11 16:40:38,25.74,-2.2,0.27,0.41,32.65905539147004,-117.13276026945688,5
REC-TRIP-2f5-39,TRIP-2f514e-1,2025-09-11 16:40:43,110.02,1.83,0.16,0.35,32.726314354535035,-117.13202326892934,5
REC-TRIP-2f5-40,TRIP-2f514e-1,2025-09-11 16:40:48,86.36,-2.16,0.77,0.13,32.677225622580146,-117.12292228328701,5
REC-TRIP-2f5-41,TRIP-2f514e-1,2025-09-11 16:40:53,101.56,0.43,0.19,0.94,32.73794156457692,-117.10674220555556,5
REC-TRIP-2f5-42,TRIP-2f514e-1,2025-09-11 16:40:58,25.63,-2.11,0.16,0.76,32.65466495408236,-117.14111792849056,5
REC-TRIP-2f5-43,TRIP-2f514e-1,2025-09-11 16:41:03,35.41,-1.87,0.05,0.47,32.68924793762683,-117.09792950210564,5
REC-TRIP-2f5-44,TRIP-2f514e-1,2025-09-11 16:41:08,21.55,-2.45,0.06,0.25,32.651707956863504,-117.1343906298104,5
REC-TRIP-2f5-45,TRIP-2f514e-1,2025-09-11 16:41:13,52.41,-2.76,0.99,0.13,32.66977036447001,-117.11557833056862,5
REC-TRIP-2f5-46,TRIP-2f514e-1,2025-09-11 16:41:18,51.91,-0.9,0.85,0.09,32.72481011813807,-117.13037436178669,5
REC-TRIP-2f5-47,TRIP-2f514e-1,2025-09-11 16:41:23,104.54,-0.42,0.38,0.07,32.67984221697848,-117.0563008467533,5
REC-TRIP-2f5-48,TRIP-2f514e-1,2025-09-11 16:41:28,74.77,2.79,0.59,0.26,32.659494357688715,-117.1018071409674,5
REC-TRIP-2f5-49,TRIP-2f514e-1,2025-09-11 16:41:33,29.44,2.98,0.26,0.27,32.68405875500949,-117.05932235703202,5
REC-TRIP-2f5-0,TRIP-2f514e-2,2025-09-11 16:37:28,103.52,2.18,0.16,0.06,32.65755625120163,-117.08223394485162,5
REC-TRIP-2f5-1,TRIP-2f514e-2,2025-09-11 16:37:33,91.93,-2.47,0.06,0.32,32.72572786365568,-117.1446287002776,5
REC-TRIP-2f5-2,TRIP-2f514e-2,2025-09-11 16:37:38,27.02,-2.08,0.57,0.69,32.67418611608621,-117.10073503656419,5
REC-TRIP-2f5-3,TRIP-2f514e-2,2025-09-11 16:37:43,66.06,1.09,0.24,0.94,32.70861525245406,-117.08237438108569,5
REC-TRIP-2f5-4,TRIP-2f514e-2,2025-09-11 16:37:48,79.92,-1.09,0.7,0.32,32.65804324647415,-117.13024594975401,5
REC-TRIP-2f5-5,TRIP-2f514e-2,2025-09-11 16:37:53,36.93,2.58,0.41,0.88,32.720431632804114,-117.12527337002675,5
REC-TRIP-2f5-6,TRIP-2f514e-2,2025-09-11 16:37:58,22.98,-0.51,0.45,0.23,32.72774778597224,-117.05666111300175,5
REC-TRIP-2f5-7,TRIP-2f514e-2,2025-09-11 16:38:03,91.55,-2.31,0.43,0.84,32.67961892526095,-117.08995270752193,5
REC-TRIP-2f5-8,TRIP-2f514e-2,2025-09-11 16:38:08,37.38,0.93,0.69,0.11,32.679888289909684,-117.08054143889858,5
REC-TRIP-2f5-9,TRIP-2f514e-2,2025-09-11 16:38:13,23.32,-2.91,0.18,0.4,32.740060598536964,-117.07936186364137,5
REC-TRIP-2f5-10,TRIP-2f514e-2,2025-09-11 16:38:18,48.3,-1.12,0.56,0.15,32.74966590161418,-117.12340879531287,5
REC-TRIP-2f5-11,TRIP-2f514e-2,2025-09-11 16:38:23,98.46,-0.91,0.32,0.0,32.72134891641028,-117.13539028529672,5
REC-TRIP-2f5-12,TRIP-2f514e-2,2025-09-11 16:38:28,39.71,-1.02,0.38,0.81,32.68605751117014,-117.11256795942629,5
REC-TRIP-2f5-13,TRIP-2f514e-2,2025-09-11 16:38:33,52.84,-0.08,0.9,0.2,32.661964843822574,-117.07903438409143,5
REC-TRIP-2f5-14,TRIP-2f514e-2,2025-09-11 16:38:38,104.94,0.64,0.49,0.0,32.6944249976127,-117.14765850315734,5
REC-TRIP-2f5-15,TRIP-2f514e-2,2025-09-11 16:38:43,27.67,-2.17,0.56,0.22,32.73995936162539,-117.09164989699407,5
REC-TRIP-2f5-16,TRIP-2f514e-2,2025-09-11 16:38:48,119.53,-1.43,0.41,0.09,32.71311613161981,-117.06186729290457,5
REC-TRIP-2f5-17,TRIP-2f514e-2,2025-09-11 16:38:53,63.69,-2.61,0.32,0.82,32.6560835054582,-117.11571492653643,5
REC-TRIP-2f5-18,TRIP-2f514e-2,2025-09-11 16:38:58,57.03,-2.46,0.15,0.15,32.65509021916609,-117.10194042627738,5
REC-TRIP-2f5-19,TRIP-2f514e-2,2025-09-11 16:39:03,61.26,-0.79,0.53,0.05,32.73479324127771,-117.12141828506644,5
REC-TRIP-2f5-20,TRIP-2f514e-2,2025-09-11 16:39:08,108.96,2.05,0.74,0.18,32.73275304749658,-117.07873049387614,5
REC-TRIP-2f5-21,TRIP-2f514e-2,2025-09-11 16:39:13,102.35,-2.53,0.38,0.45,32.73066358864868,-117.13119679079715,5
REC-TRIP-2f5-22,TRIP-2f514e-2,2025-09-11 16:39:18,100.74,-1.09,0.62,0.24,32.66114920270462,-117.0862353505851,5
REC-TRIP-2f5-23,TRIP-2f514e-2,2025-09-11 16:39:23,76.33,0.6,0.23,0.72,32.66173359935133,-117.12119351045577,5
REC-TRIP-2f5-24,TRIP-2f514e-2,2025-09-11 16:39:28,20.21,0.9,0.21,0.09,32.72670288771902,-117.09062755053384,5
REC-TRIP-2f5-25,TRIP-2f514e-2,2025-09-11 16:39:33,80.59,1.15,0.29,0.38,32.736864080090044,-117.12303931157183,5
REC-TRIP-2f5-26,TRIP-2f514e-2,2025-09-11 16:39:38,34.74,1.81,0.93,0.91,32.655597297597566,-117.05801295745725,5
REC-TRIP-2f5-27,TRIP-2f514e-2,2025-09-11 16:39:43,67.29,-1.22,0.88,0.59,32.65197050231238,-117.05375864099406,5
REC-TRIP-2f5-28,TRIP-2f514e-2,2025-09-11 16:39:48,44.62,0.57,0.14,0.32,32.67219998539606,-117.05894172954018,5
REC-TRIP-2f5-29,TRIP-2f514e-2,2025-09-11 16:39:53,90.68,0.12,0.05,0.66,32.746766844362796,-117.06177061234945,5
REC-TRIP-2f5-30,TRIP-2f514e-2,2025-09-11 16:39:58,62.05,2.81,0.24,0.94,32.671192413963944,-117.08598079546539,5
REC-TRIP-2f5-31,TRIP-2f514e-2,2025-09-11 16:40:03,79.89,2.39,0.97,0.73,32.730385679523266,-117.07122643420163,5
REC-TRIP-2f5-32,TRIP-2f514e-2,2025-09-11 16:40:08,110.03,0.73,0.55,0.12,32.73940371552371,-117.06072655405603,5
REC-TRIP-2f5-33,TRIP-2f514e-2,2025-09-11 16:40:13,37.62,2.49,0.69,0.78,32.74130009275431,-117.10577915549015,5
REC-TRIP-2f5-34,TRIP-2f514e-2,2025-09-11 16:40:18,68.78,2.44,0.33,0.05,32.660968133752505,-117.09892083631304,5
REC-TRIP-2f5-35,TRIP-2f514e-2,2025-09-11 16:40:23,26.6,-2.67,0.64,0.21,32.73612096983104,-117.06200845976403,5
REC-TRIP-2f5-36,TRIP-2f514e-2,2025-09-11 16:40:28,20.87,-2.39,0.3,0.59,32.68922349630644,-117.09436191062561,5
REC-TRIP-2f5-37,TRIP-2f514e-2,2025-09-11 16:40:33,102.44,2.02,0.52,0.73,32.70333811532447,-117.05851020035978,5
REC-TRIP-2f5-38,TRIP-2f514e-2,2025-09-11 16:40:38,74.61,0.22,0.69,0.1,32.71257978877487,-117.0973299120514,5
REC-TRIP-2f5-39,TRIP-2f514e-2,2025-09-11 16:40:43,72.36,-1.45,0.45,0.73,32.692589133340626,-117.09483946654413,5
REC-TRIP-2f5-40,TRIP-2f514e-2,2025-09-11 16:40:48,83.79,1.45,0.13,0.73,32.69826214319577,-117.08283848011861,5
REC-TRIP-2f5-41,TRIP-2f514e-2,2025-09-11 16:40:53,28.35,0.4,0.16,0.11,32.66593251402843,-117.11154852198014,5
REC-TRIP-2f5-42,TRIP-2f514e-2,2025-09-11 16:40:58,20.46,-1.29,0.23,0.97,32.71922003124675,-117.13269625723717,5
REC-TRIP-2f5-43,TRIP-2f514e-2,2025-09-11 16:41:03,70.15,-0.21,0.04,0.2,32.74933281560797,-117.08429587159861,5
REC-TRIP-2f5-44,TRIP-2f514e-2,2025-09-11 16:41:08,72.99,-2.24,0.24,0.3,32.682621375791676,-117.13604603213037,5
REC-TRIP-2f5-45,TRIP-2f514e-2,2025-09-11 16:41:13,51.53,2.83,0.19,0.64,32.72438417840762,-117.09577413064916,5
REC-TRIP-2f5-46,TRIP-2f514e-2,2025-09-11 16:41:18,42.89,0.11,0.12,0.53,32.68274886821291,-117.14407256624166,5
REC-TRIP-2f5-47,TRIP-2f514e-2,2025-09-11 16:41:23,105.49,2.04,0.38,0.77,32.71572908313936,-117.05318185011761,5
REC-TRIP-2f5-48,TRIP-2f514e-2,2025-09-11 16:41:28,21.4,-0.79,0.1,0.62,32.72645274552558,-117.09755333315047,5
REC-TRIP-2f5-49,TRIP-2f514e-2,2025-09-11 16:41:33,99.89,-0.59,0.53,0.39,32.71746063430937,-117.07656996961576,5
REC-TRIP-c4c-0,TRIP-c4c189-0,2025-09-11 16:37:28,63.83,-1.88,0.24,0.23,32.70640829946159,-117.06034249744201,5
REC-TRIP-c4c-1,TRIP-c4c189-0,2025-09-11 16:37:33,64.66,-2.06,0.08,0.07,32.650991730465165,-117.13388153109737,5
REC-TRIP-c4c-2,TRIP-c4c189-0,2025-09-11 16:37:38,116.56,-2.73,0.28,0.37,32.707793014155556,-117.11640604029739,5
REC-TRIP-c4c-3,TRIP-c4c189-0,2025-09-11 16:37:43,98.45,0.07,0.32,0.17,32.67457508583573,-117.07883345825151,5
REC-TRIP-c4c-4,TRIP-c4c189-0,2025-09-11 16:37:48,34.75,-0.69,0.88,0.75,32.706888354701235,-117.08134580438318,5
REC-TRIP-c4c-5,TRIP-c4c189-0,2025-09-11 16:37:53,117.35,-2.36,0.83,0.87,32.67718141299104,-117.06940556657459,5
REC-TRIP-c4c-6,TRIP-c4c189-0,2025-09-11 16:37:58,63.11,0.76,0.64,0.01,32.72305115187753,-117.11145482104028,5
REC-TRIP-c4c-7,TRIP-c4c189-0,2025-09-11 16:38:03,112.97,1.33,0.88,0.89,32.67450987537083,-117.09168808022069,5
REC-TRIP-c4c-8,TRIP-c4c189-0,2025-09-11 16:38:08,52.14,0.78,0.15,0.71,32.68725044243585,-117.07965249814461,5
REC-TRIP-c4c-9,TRIP-c4c189-0,2025-09-11 16:38:13,68.63,2.32,0.26,0.85,32.65661157004206,-117.10961460247198,5
REC-TRIP-c4c-10,TRIP-c4c189-0,2025-09-11 16:38:18,42.27,-2.21,0.3,0.6,32.69828899941321,-117.09547268406645,5
REC-TRIP-c4c-11,TRIP-c4c189-0,2025-09-11 16:38:23,95.35,-0.96,0.99,0.46,32.69324719271546,-117.06805545639202,5
REC-TRIP-c4c-12,TRIP-c4c189-0,2025-09-11 16:38:28,38.37,2.13,0.53,0.03,32.652059433415644,-117.10478372368514,5
REC-TRIP-c4c-13,TRIP-c4c189-0,2025-09-11 16:38:33,31.82,-2.86,0.48,0.12,32.68076129397219,-117.11410158728778,5
REC-TRIP-c4c-14,TRIP-c4c189-0,2025-09-11 16:38:38,72.27,-1.19,0.5,0.12,32.684850320873,-117.05970026202606,5
REC-TRIP-c4c-15,TRIP-c4c189-0,2025-09-11 16:38:43,92.82,2.43,0.35,0.92,32.680160783334685,-117.12457924261969,5
REC-TRIP-c4c-16,TRIP-c4c189-0,2025-09-11 16:38:48,44.24,0.04,0.01,0.09,32.67255945079153,-117.0976773022851,5
REC-TRIP-c4c-17,TRIP-c4c189-0,2025-09-11 16:38:53,117.26,-0.68,0.17,0.48,32.72702922071574,-117.0791797223536,5
REC-TRIP-c4c-18,TRIP-c4c189-0,2025-09-11 16:38:58,82.6,1.48,0.66,0.8,32.72584787768185,-117.09482111626355,5
REC-TRIP-c4c-19,TRIP-c4c189-0,2025-09-11 16:39:03,36.35,-2.73,0.05,0.94,32.69248785262887,-117.05727662718255,5
REC-TRIP-c4c-20,TRIP-c4c189-0,2025-09-11 16:39:08,30.37,-2.52,0.59,0.47,32.70161516752905,-117.07051149994345,5
REC-TRIP-c4c-21,TRIP-c4c189-0,2025-09-11 16:39:13,61.41,-2.55,0.24,0.78,32.704483069167416,-117.13020490017482,5
REC-TRIP-c4c-22,TRIP-c4c189-0,2025-09-11 16:39:18,112.78,1.67,0.22,0.02,32.739409753986656,-117.07124909478092,5
REC-TRIP-c4c-23,TRIP-c4c189-0,2025-09-11 16:39:23,107.58,-0.19,0.08,0.38,32.7460286324993,-117.1050594681799,5
REC-TRIP-c4c-24,TRIP-c4c189-0,2025-09-11 16:39:28,108.83,-1.83,0.7,0.14,32.655114302242794,-117.09372382570358,5
REC-TRIP-c4c-25,TRIP-c4c189-0,2025-09-11 16:39:33,41.36,0.74,0.8,0.09,32.67309492484241,-117.08592472485752,5
REC-TRIP-c4c-26,TRIP-c4c189-0,2025-09-11 16:39:38,27.25,-1.72,0.11,0.92,32.653691913250306,-117.14075960398654,5
REC-TRIP-c4c-27,TRIP-c4c189-0,2025-09-11 16:39:43,90.16,0.04,0.44,0.0,32.733331605055746,-117.0801301784336,5
REC-TRIP-c4c-28,TRIP-c4c189-0,2025-09-11 16:39:48,31.55,1.22,0.73,0.39,32.74147275574066,-117.05414538299752,5
REC-TRIP-c4c-29,TRIP-c4c189-0,2025-09-11 16:39:53,84.35,-0.55,0.07,0.8,32.67893701514649,-117.13150871215171,5
REC-TRIP-c4c-30,TRIP-c4c189-0,2025-09-11 16:39:58,107.75,-1.56,0.28,0.0,32.71093172100449,-117.14741037545718,5
REC-TRIP-c4c-31,TRIP-c4c189-0,2025-09-11 16:40:03,23.27,-0.79,0.97,0.4,32.694283493385036,-117.09201566857277,5
REC-TRIP-c4c-32,TRIP-c4c189-0,2025-09-11 16:40:08,102.31,-2.46,0.21,0.18,32.68872035911147,-117.13504168067975,5
REC-TRIP-c4c-33,TRIP-c4c189-0,2025-09-11 16:40:13,53.42,-2.28,0.76,0.48,32.67275630713822,-117.12540265947717,5
REC-TRIP-c4c-34,TRIP-c4c189-0,2025-09-11 16:40:18,103.06,0.77,0.73,0.02,32.73818255509893,-117.12095723991185,5
REC-TRIP-c4c-35,TRIP-c4c189-0,2025-09-11 16:40:23,75.22,2.85,0.14,0.51,32.6582945312343,-117.06867396408735,5
REC-TRIP-c4c-36,TRIP-c4c189-0,2025-09-11 16:40:28,112.79,-2.76,0.82,0.78,32.742965976687685,-117.09825764532557,5
REC-TRIP-c4c-37,TRIP-c4c189-0,2025-09-11 16:40:33,46.21,0.33,0.3,0.54,32.665754501509994,-117.07276521067557,5
REC-TRIP-c4c-38,TRIP-c4c189-0,2025-09-11 16:40:38,50.76,0.22,0.23,0.77,32.69017652341424,-117.12228379599466,5
REC-TRIP-c4c-39,TRIP-c4c189-0,2025-09-11 16:40:43,92.73,2.39,0.83,0.03,32.65985101488961,-117.09915721629227,5
REC-TRIP-c4c-40,TRIP-c4c189-0,2025-09-11 16:40:48,106.5,2.57,0.65,0.36,32.65137004086891,-117.08726143486375,5
REC-TRIP-c4c-41,TRIP-c4c189-0,2025-09-11 16:40:53,51.45,1.36,0.51,0.07,32.67605968967601,-117.07474520411526,5
REC-TRIP-c4c-42,TRIP-c4c189-0,2025-09-11 16:40:58,27.62,-1.29,0.57,0.58,32.66342857337576,-117.1180369444385,5
REC-TRIP-c4c-43,TRIP-c4c189-0,2025-09-11 16:41:03,111.22,0.63,0.59,0.8,32.717688477918465,-117.13048676292019,5
REC-TRIP-c4c-44,TRIP-c4c189-0,2025-09-11 16:41:08,70.8,-0.92,0.7,0.65,32.690893954048654,-117.05930257485723,5
REC-TRIP-c4c-45,TRIP-c4c189-0,2025-09-11 16:41:13,118.75,-1.4,0.31,0.14,32.7262467041064,-117.10183002001949,5
REC-TRIP-c4c-46,TRIP-c4c189-0,2025-09-11 16:41:18,70.48,1.04,0.45,0.63,32.6690826147791,-117.12580656561474,5
REC-TRIP-c4c-47,TRIP-c4c189-0,2025-09-11 16:41:23,60.97,-1.14,0.36,0.83,32.728445319074325,-117.08462949957898,5
REC-TRIP-c4c-48,TRIP-c4c189-0,2025-09-11 16:41:28,97.6,-2.7,0.94,0.22,32.69108861081501,-117.0848896595408,5
REC-TRIP-c4c-49,TRIP-c4c189-0,2025-09-11 16:41:33,37.17,0.61,0.4,0.51,32.745120673119715,-117.12441831457072,5
REC-TRIP-c4c-0,TRIP-c4c189-1,2025-09-11 16:37:28,55.47,-2.4,0.98,0.22,32.660957505706946,-117.12773397637721,5
REC-TRIP-c4c-1,TRIP-c4c189-1,2025-09-11 16:37:33,110.65,1.79,0.09,0.93,32.70240655663477,-117.11038135908376,5
REC-TRIP-c4c-2,TRIP-c4c189-1,2025-09-11 16:37:38,80.91,2.24,0.34,0.11,32.705881319880355,-117.06258668965177,5
REC-TRIP-c4c-3,TRIP-c4c189-1,2025-09-11 16:37:43,98.74,-1.53,0.9,0.85,32.670607923580064,-117.05081035245773,5
REC-TRIP-c4c-4,TRIP-c4c189-1,2025-09-11 16:37:48,31.76,0.45,0.27,0.17,32.74939140593949,-117.11817494108811,5
REC-TRIP-c4c-5,TRIP-c4c189-1,2025-09-11 16:37:53,63.08,0.82,0.72,0.73,32.71609233663315,-117.13764968399768,5
REC-TRIP-c4c-6,TRIP-c4c189-1,2025-09-11 16:37:58,87.23,-2.09,0.83,0.26,32.73893934029216,-117.07009725566095,5
REC-TRIP-c4c-7,TRIP-c4c189-1,2025-09-11 16:38:03,66.65,-0.98,0.65,0.45,32.73286054274543,-117.08143974896926,5
REC-TRIP-c4c-8,TRIP-c4c189-1,2025-09-11 16:38:08,59.09,2.17,0.0,0.81,32.66454074458254,-117.14406634371976,5
REC-TRIP-c4c-9,TRIP-c4c189-1,2025-09-11 16:38:13,102.78,2.39,0.11,0.56,32.67360195619915,-117.05528598060569,5
REC-TRIP-c4c-10,TRIP-c4c189-1,2025-09-11 16:38:18,115.04,1.48,0.78,0.11,32.65517830858315,-117.0950287370645,5
REC-TRIP-c4c-11,TRIP-c4c189-1,2025-09-11 16:38:23,97.26,-0.88,0.78,0.02,32.70413195566836,-117.09189489310326,5
REC-TRIP-c4c-12,TRIP-c4c189-1,2025-09-11 16:38:28,81.21,-0.09,0.69,0.24,32.74148238846891,-117.1150932257007,5
REC-TRIP-c4c-13,TRIP-c4c189-1,2025-09-11 16:38:33,46.48,-2.63,0.9,0.23,32.681574235100015,-117.08380814909903,5
REC-TRIP-c4c-14,TRIP-c4c189-1,2025-09-11 16:38:38,66.1,2.21,0.84,0.2,32.65108446080527,-117.0602184187459,5
REC-TRIP-c4c-15,TRIP-c4c189-1,2025-09-11 16:38:43,110.84,-1.63,0.35,0.72,32.72761002482945,-117.10820075589625,5
REC-TRIP-c4c-16,TRIP-c4c189-1,2025-09-11 16:38:48,93.4,-2.5,0.64,0.84,32.67479884831921,-117.07457267579622,5
REC-TRIP-c4c-17,TRIP-c4c189-1,2025-09-11 16:38:53,66.43,-1.03,0.23,0.76,32.69398800773802,-117.10690883669487,5
REC-TRIP-c4c-18,TRIP-c4c189-1,2025-09-11 16:38:58,27.88,1.51,0.78,0.84,32.73784199673124,-117.11426740207789,5
REC-TRIP-c4c-19,TRIP-c4c189-1,2025-09-11 16:39:03,91.83,-0.68,0.29,0.03,32.7126221566307,-117.13145133819509,5
REC-TRIP-c4c-20,TRIP-c4c189-1,2025-09-11 16:39:08,58.11,-0.06,0.54,0.57,32.70587096179133,-117.09132974047756,5
REC-TRIP-c4c-21,TRIP-c4c189-1,2025-09-11 16:39:13,70.55,1.57,0.77,0.31,32.69758353830993,-117.14435425259182,5
REC-TRIP-c4c-22,TRIP-c4c189-1,2025-09-11 16:39:18,108.13,-0.07,0.29,0.05,32.66357260975942,-117.11817607638055,5
REC-TRIP-c4c-23,TRIP-c4c189-1,2025-09-11 16:39:23,73.33,-2.48,0.92,0.04,32.72761550744723,-117.05163431086378,5
REC-TRIP-c4c-24,TRIP-c4c189-1,2025-09-11 16:39:28,55.84,2.49,0.01,0.8,32.66964250291457,-117.10583238958746,5
REC-TRIP-c4c-25,TRIP-c4c189-1,2025-09-11 16:39:33,97.01,-1.73,0.4,0.92,32.708992590296596,-117.05656357158304,5
REC-TRIP-c4c-26,TRIP-c4c189-1,2025-09-11 16:39:38,100.71,-1.23,0.84,0.34,32.70131994071431,-117.05090067701862,5
REC-TRIP-c4c-27,TRIP-c4c189-1,2025-09-11 16:39:43,93.62,-0.69,0.97,0.24,32.71411202274082,-117.09546992406538,5
REC-TRIP-c4c-28,TRIP-c4c189-1,2025-09-11 16:39:48,30.08,-1.47,0.13,0.35,32.67243298929432,-117.09895645060811,5
REC-TRIP-c4c-29,TRIP-c4c189-1,2025-09-11 16:39:53,23.96,0.18,0.53,0.12,32.6902059851932,-117.09166237690714,5
REC-TRIP-c4c-30,TRIP-c4c189-1,2025-09-11 16:39:58,119.97,-0.7,0.34,0.98,32.68355513564322,-117.1109729187203,5
REC-TRIP-c4c-31,TRIP-c4c189-1,2025-09-11 16:40:03,40.1,-1.91,0.92,0.41,32.697797913716215,-117.06119128544883,5
REC-TRIP-c4c-32,TRIP-c4c189-1,2025-09-11 16:40:08,86.13,0.87,0.15,0.83,32.66755855813506,-117.07789089317365,5
